State,District,Market,Variety,Crop,Arrivals_Tonnes,Min_Price,Max_Price,Modal_Price
Uttrakhand,Haridwar,Haridwar Union,Tomato,Tomato,8,800,1000,900
Uttrakhand,Haridwar,Haridwar Union,Tomato,Tomato,8,600,1000,700
Uttrakhand,Haridwar,Haridwar Union,Tomato,Tomato,8,700,1000,800
Uttrakhand,Haridwar,Haridwar Union,Tomato,Tomato,9,600,800,700
Uttrakhand,Haridwar,Haridwar Union,Tomato,Tomato,9,600,1000,800
Uttrakhand,Haridwar,Haridwar Union,Tomato,Tomato,9,700,1000,850
Uttrakhand,Haridwar,Haridwar Union,Tomato,Tomato,9,800,1000,900
Uttrakhand,Haridwar,Haridwar Union,Tomato,Tomato,11,500,700,600
Uttrakhand,Haridwar,Haridwar Union,Tomato,Tomato,11,500,700,600
Uttrakhand,Haridwar,Haridwar Union,Tomato,Tomato,11,500,700,600
Uttrakhand,Haridwar,Haridwar Union,Tomato,Tomato,11,600,800,700
Uttrakhand,Haridwar,Haridwar Union,Tomato,Tomato,11,600,850,750
Uttrakhand,Haridwar,Haridwar Union,Tomato,Tomato,11,600,900,800
Uttrakhand,Haridwar,Haridwar Union,Tomato,Tomato,11,600,1000,700
Uttrakhand,Haridwar,Haridwar Union,Tomato,Tomato,11,700,900,800
Uttrakhand,Haridwar,Haridwar Union,Tomato,Tomato,12,600,1000,700
Uttrakhand,Haridwar,Haridwar Union,Tomato,Tomato,12,700,1000,800
Uttrakhand,Haridwar,Haridwar Union,Tomato,Tomato,12,700,1200,850
Punjab,Ludhiana,Khanna,Other,Tomato,5,2500,3500,3000
Punjab,Ludhiana,Khanna,Other,Tomato,6,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,6,1600,2500,2000
Punjab,Ludhiana,Khanna,Other,Tomato,6,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,7,2000,4000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,7,2000,3000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,7,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,7,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,8,1800,3000,2400
Punjab,Ludhiana,Khanna,Other,Tomato,9,3000,4500,4000
Punjab,Ludhiana,Khanna,Other,Tomato,9,3500,7000,4500
Punjab,Ludhiana,Khanna,Other,Tomato,10,1000,3000,2000
Punjab,Ludhiana,Khanna,Other,Tomato,12,1200,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,15,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,15,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,16,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,25,400,700,600
Punjab,Ludhiana,Khanna,Other,Tomato,4,2000,0,2500
Punjab,Ludhiana,Khanna,Other,Tomato,4,800,1500,1000
Punjab,Ludhiana,Khanna,Other,Tomato,5,2000,3500,2500
Punjab,Ludhiana,Khanna,Other,Tomato,6,1000,2000,1800
Punjab,Ludhiana,Khanna,Other,Tomato,7,800,1500,1000
Punjab,Ludhiana,Khanna,Other,Tomato,8,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,9,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,9,1800,3000,2400
Punjab,Ludhiana,Khanna,Other,Tomato,10,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,10,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,12,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,14,1200,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,15,2000,3000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,6,1000,1500,1300
Punjab,Ludhiana,Khanna,Other,Tomato,7,2000,4000,3000
Punjab,Ludhiana,Khanna,Other,Tomato,8,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,8,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,8,2500,3500,3000
Punjab,Ludhiana,Khanna,Other,Tomato,9,1000,3000,2000
Punjab,Ludhiana,Khanna,Other,Tomato,9,800,1500,1000
Punjab,Ludhiana,Khanna,Other,Tomato,10,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,12,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,16,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,23,2000,2500,2200
Punjab,Ludhiana,Khanna,Other,Tomato,3,1200,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,9,2000,4000,3000
Punjab,Ludhiana,Khanna,Other,Tomato,10,2000,4000,3000
Punjab,Ludhiana,Khanna,Other,Tomato,12,2000,3500,2500
Punjab,Ludhiana,Khanna,Other,Tomato,12,2500,4000,3000
Punjab,Ludhiana,Khanna,Other,Tomato,12,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,13,1000,1500,1300
Punjab,Ludhiana,Khanna,Other,Tomato,16,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,3,1200,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,4,3500,7000,4500
Punjab,Ludhiana,Khanna,Other,Tomato,5,2000,3500,2500
Punjab,Ludhiana,Khanna,Other,Tomato,5,1000,3000,2000
Punjab,Ludhiana,Khanna,Other,Tomato,6,2000,5000,4000
Punjab,Ludhiana,Khanna,Other,Tomato,7,3000,4000,3500
Punjab,Ludhiana,Khanna,Other,Tomato,7,1200,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,7,2500,3500,3000
Punjab,Ludhiana,Khanna,Other,Tomato,8,1000,2000,1400
Punjab,Ludhiana,Khanna,Other,Tomato,8,1000,1800,1500
Punjab,Ludhiana,Khanna,Other,Tomato,9,2000,3000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,9,3500,7000,4500
Punjab,Ludhiana,Khanna,Other,Tomato,11,2500,3500,3000
Punjab,Ludhiana,Khanna,Other,Tomato,12,1500,2200,2000
Punjab,Ludhiana,Khanna,Other,Tomato,3,800,1500,1000
Punjab,Ludhiana,Khanna,Other,Tomato,4,3000,5000,4000
Punjab,Ludhiana,Khanna,Other,Tomato,4,2500,3500,3000
Punjab,Ludhiana,Khanna,Other,Tomato,5,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,5,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,7,2000,3000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,7,2000,2500,2200
Punjab,Ludhiana,Khanna,Other,Tomato,9,1000,2000,1400
Punjab,Ludhiana,Khanna,Other,Tomato,10,2000,3500,2500
Punjab,Ludhiana,Khanna,Other,Tomato,11,2000,3000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,16,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,17,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,21,2000,3000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,87,1000,1500,1300
Punjab,Ludhiana,Khanna,Other,Tomato,6,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,7,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,7,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,11,2000,3000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,1,2000,3000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,2,2000,3000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,5,1000,3000,2000
Punjab,Ludhiana,Khanna,Other,Tomato,5,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,6,2500,3500,3000
Punjab,Ludhiana,Khanna,Other,Tomato,9,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,10,2000,3000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,10,1200,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,11,1200,2000,1800
Punjab,Ludhiana,Khanna,Other,Tomato,11,3000,4500,4000
Punjab,Ludhiana,Khanna,Other,Tomato,11,800,1500,1000
Punjab,Ludhiana,Khanna,Other,Tomato,11,3000,4000,3500
Punjab,Ludhiana,Khanna,Other,Tomato,14,2500,4500,3500
Punjab,Ludhiana,Khanna,Other,Tomato,18,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,18,1200,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,3,1500,3000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,3,1000,2200,1500
Punjab,Ludhiana,Khanna,Other,Tomato,4,800,1500,1000
Punjab,Ludhiana,Khanna,Other,Tomato,4,1500,2200,1800
Punjab,Ludhiana,Khanna,Other,Tomato,5,1000,1600,1400
Punjab,Ludhiana,Khanna,Other,Tomato,5,3000,4500,3500
Punjab,Ludhiana,Khanna,Other,Tomato,6,1500,2200,1800
Punjab,Ludhiana,Khanna,Other,Tomato,8,2500,3500,3000
Punjab,Ludhiana,Khanna,Other,Tomato,9,1500,2200,1800
Punjab,Ludhiana,Khanna,Other,Tomato,10,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,11,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,15,1200,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,4,800,1500,1000
Punjab,Ludhiana,Khanna,Other,Tomato,5,2000,3000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,6,2000,4000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,7,2500,3500,3000
Punjab,Ludhiana,Khanna,Other,Tomato,7,2000,4500,4000
Punjab,Ludhiana,Khanna,Other,Tomato,8,1000,3000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,10,1000,3000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,10,2500,3500,3000
Punjab,Ludhiana,Khanna,Other,Tomato,10,1000,1500,1300
Punjab,Ludhiana,Khanna,Other,Tomato,10,1200,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,11,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,12,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,5,1000,1500,1300
Punjab,Ludhiana,Khanna,Other,Tomato,6,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,7,2000,3000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,7,2500,3500,3000
Punjab,Ludhiana,Khanna,Other,Tomato,11,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,11,1000,1500,1300
Punjab,Ludhiana,Khanna,Other,Tomato,12,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,14,2500,3500,3000
Punjab,Ludhiana,Khanna,Other,Tomato,16,1000,2800,2000
Punjab,Ludhiana,Khanna,Other,Tomato,4,800,1500,1000
Punjab,Ludhiana,Khanna,Other,Tomato,5,2000,4200,2500
Punjab,Ludhiana,Khanna,Other,Tomato,6,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,6,2500,3500,3000
Punjab,Ludhiana,Khanna,Other,Tomato,7,1200,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,7,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,9,1200,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,10,1000,3000,2000
Punjab,Ludhiana,Khanna,Other,Tomato,10,700,1000,800
Punjab,Ludhiana,Khanna,Other,Tomato,12,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,15,1500,2500,2000
Punjab,Ludhiana,Khanna,Other,Tomato,17,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,21,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,3,2500,3500,3000
Punjab,Ludhiana,Khanna,Other,Tomato,3,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,4,3000,5000,3500
Punjab,Ludhiana,Khanna,Other,Tomato,5,2000,3000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,5,1000,3000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,6,2000,3000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,6,1200,2200,1500
Punjab,Ludhiana,Khanna,Other,Tomato,6,2000,3000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,6,2000,3000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,6,2000,4000,3000
Punjab,Ludhiana,Khanna,Other,Tomato,8,3000,7000,4500
Punjab,Ludhiana,Khanna,Other,Tomato,8,3000,7000,4000
Punjab,Ludhiana,Khanna,Other,Tomato,8,800,1500,1000
Punjab,Ludhiana,Khanna,Other,Tomato,11,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,12,1000,1500,1300
Punjab,Ludhiana,Khanna,Other,Tomato,13,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,13,1000,1500,1300
Punjab,Ludhiana,Khanna,Other,Tomato,13,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,14,1000,1600,1400
Punjab,Ludhiana,Khanna,Other,Tomato,15,1000,1800,1500
Punjab,Ludhiana,Khanna,Other,Tomato,3,2000,3000,2200
Punjab,Ludhiana,Khanna,Other,Tomato,3,3000,4500,3500
Punjab,Ludhiana,Khanna,Other,Tomato,5,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,7,1200,2500,1500
Punjab,Ludhiana,Khanna,Other,Tomato,7,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,7,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,8,1200,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,8,1000,3000,2000
Punjab,Ludhiana,Khanna,Other,Tomato,9,1200,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,9,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,10,1200,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,11,1200,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,11,1200,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,12,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,12,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,13,1200,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,14,1500,2500,2000
Punjab,Ludhiana,Khanna,Other,Tomato,16,2000,3500,2500
Punjab,Ludhiana,Khanna,Other,Tomato,17,1200,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,3,3000,4500,4000
Punjab,Ludhiana,Khanna,Other,Tomato,6,3500,7000,4500
Punjab,Ludhiana,Khanna,Other,Tomato,6,2500,4000,3000
Punjab,Ludhiana,Khanna,Other,Tomato,7,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,7,3000,5000,4000
Punjab,Ludhiana,Khanna,Other,Tomato,7,3000,4500,3500
Punjab,Ludhiana,Khanna,Other,Tomato,8,800,1500,1000
Punjab,Ludhiana,Khanna,Other,Tomato,9,2000,3000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,10,1200,2000,1800
Punjab,Ludhiana,Khanna,Other,Tomato,10,2500,3500,3000
Punjab,Ludhiana,Khanna,Other,Tomato,10,1200,1800,1500
Punjab,Ludhiana,Khanna,Other,Tomato,11,2200,2800,2500
Punjab,Ludhiana,Khanna,Other,Tomato,11,1000,1800,1500
Punjab,Ludhiana,Khanna,Other,Tomato,15,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,17,1200,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,17,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,5,800,1500,1000
Punjab,Ludhiana,Khanna,Other,Tomato,6,3000,4500,4000
Punjab,Ludhiana,Khanna,Other,Tomato,6,2500,4000,3500
Punjab,Ludhiana,Khanna,Other,Tomato,7,800,1500,1000
Punjab,Ludhiana,Khanna,Other,Tomato,7,1000,1500,1200
Punjab,Ludhiana,Khanna,Other,Tomato,7,2000,3000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,7,1000,2500,1500
Punjab,Ludhiana,Khanna,Other,Tomato,8,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,10,3000,4500,4000
Punjab,Ludhiana,Khanna,Other,Tomato,11,1000,2000,1500
Punjab,Ludhiana,Khanna,Other,Tomato,23,2000,3000,2500
Punjab,Ludhiana,Khanna,Other,Tomato,25,1200,2000,1500
Haryana,Gurgaon,Pataudi,Other,Potato,2,1800,2100,2000
Haryana,Gurgaon,Pataudi,Other,Potato,3,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,4,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,4,800,900,850
Haryana,Gurgaon,Pataudi,Other,Potato,4,2000,2200,2100
Haryana,Gurgaon,Pataudi,Other,Potato,5,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,7,2000,2200,2100
Haryana,Gurgaon,Pataudi,Other,Potato,7,2000,2300,2200
Haryana,Gurgaon,Pataudi,Other,Potato,8,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,8,2000,2200,2100
Haryana,Gurgaon,Pataudi,Other,Potato,11,1000,1500,1400
Haryana,Gurgaon,Pataudi,Other,Potato,14,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,1,2000,2200,2100
Haryana,Gurgaon,Pataudi,Other,Potato,1,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,2,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,3,2200,2300,2250
Haryana,Gurgaon,Pataudi,Other,Potato,3,1800,2100,2000
Haryana,Gurgaon,Pataudi,Other,Potato,3,900,1050,1000
Haryana,Gurgaon,Pataudi,Other,Potato,4,1600,1800,1700
Haryana,Gurgaon,Pataudi,Other,Potato,5,500,600,550
Haryana,Gurgaon,Pataudi,Other,Potato,5,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,6,1300,1500,1400
Haryana,Gurgaon,Pataudi,Other,Potato,9,1000,1600,1400
Haryana,Gurgaon,Pataudi,Other,Potato,9,1300,1500,1400
Haryana,Gurgaon,Pataudi,Other,Potato,13,1400,1600,1500
Haryana,Gurgaon,Pataudi,Other,Potato,1,1900,2300,2000
Haryana,Gurgaon,Pataudi,Other,Potato,2,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,3,700,800,750
Haryana,Gurgaon,Pataudi,Other,Potato,3,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,3,1000,1200,1100
Haryana,Gurgaon,Pataudi,Other,Potato,3,1300,1400,1350
Haryana,Gurgaon,Pataudi,Other,Potato,4,1800,2200,2000
Haryana,Gurgaon,Pataudi,Other,Potato,5,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,5,2200,2400,2300
Haryana,Gurgaon,Pataudi,Other,Potato,5,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,6,1200,1400,1300
Haryana,Gurgaon,Pataudi,Other,Potato,8,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,9,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,1,1200,1400,1300
Haryana,Gurgaon,Pataudi,Other,Potato,2,700,900,800
Haryana,Gurgaon,Pataudi,Other,Potato,3,800,900,850
Haryana,Gurgaon,Pataudi,Other,Potato,4,800,900,850
Haryana,Gurgaon,Pataudi,Other,Potato,4,700,900,800
Haryana,Gurgaon,Pataudi,Other,Potato,5,1200,1500,1400
Haryana,Gurgaon,Pataudi,Other,Potato,7,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,9,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,9,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,11,900,1100,1000
Haryana,Gurgaon,Pataudi,Other,Potato,1,1000,1200,1100
Haryana,Gurgaon,Pataudi,Other,Potato,2,1400,1600,1500
Haryana,Gurgaon,Pataudi,Other,Potato,2,1800,2100,2000
Haryana,Gurgaon,Pataudi,Other,Potato,4,1800,2200,2000
Haryana,Gurgaon,Pataudi,Other,Potato,5,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,6,1800,2100,2000
Haryana,Gurgaon,Pataudi,Other,Potato,9,1300,1500,1400
Haryana,Gurgaon,Pataudi,Other,Potato,22,700,2000,1200
Haryana,Gurgaon,Pataudi,Other,Potato,27,1000,1200,1100
Haryana,Gurgaon,Pataudi,Other,Potato,1,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,1,1800,2000,1900
Haryana,Gurgaon,Pataudi,Other,Potato,2,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,2,1000,1200,1100
Haryana,Gurgaon,Pataudi,Other,Potato,3,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,6,1800,2000,1900
Haryana,Gurgaon,Pataudi,Other,Potato,7,800,900,850
Haryana,Gurgaon,Pataudi,Other,Potato,9,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,15,900,1100,1000
Haryana,Gurgaon,Pataudi,Other,Potato,1,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,1,2000,2200,2100
Haryana,Gurgaon,Pataudi,Other,Potato,1,2000,2200,2100
Haryana,Gurgaon,Pataudi,Other,Potato,3,1200,1400,1300
Haryana,Gurgaon,Pataudi,Other,Potato,4,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,5,1200,1400,1300
Haryana,Gurgaon,Pataudi,Other,Potato,7,1400,1600,1500
Haryana,Gurgaon,Pataudi,Other,Potato,8,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,9,1000,1200,1100
Haryana,Gurgaon,Pataudi,Other,Potato,1,1900,2200,2000
Haryana,Gurgaon,Pataudi,Other,Potato,2,800,950,900
Haryana,Gurgaon,Pataudi,Other,Potato,2,2000,2200,2100
Haryana,Gurgaon,Pataudi,Other,Potato,2,1000,1300,1200
Haryana,Gurgaon,Pataudi,Other,Potato,2,2000,2300,2200
Haryana,Gurgaon,Pataudi,Other,Potato,3,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,3,1500,1800,1600
Haryana,Gurgaon,Pataudi,Other,Potato,3,1800,2100,2000
Haryana,Gurgaon,Pataudi,Other,Potato,4,700,900,800
Haryana,Gurgaon,Pataudi,Other,Potato,5,900,1100,1000
Haryana,Gurgaon,Pataudi,Other,Potato,5,700,900,800
Haryana,Gurgaon,Pataudi,Other,Potato,5,900,1050,1000
Haryana,Gurgaon,Pataudi,Other,Potato,5,2000,2200,2100
Haryana,Gurgaon,Pataudi,Other,Potato,7,1500,1700,1600
Haryana,Gurgaon,Pataudi,Other,Potato,8,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,15,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,1,1800,2100,2000
Haryana,Gurgaon,Pataudi,Other,Potato,2,2000,2200,2100
Haryana,Gurgaon,Pataudi,Other,Potato,2,1500,1800,1600
Haryana,Gurgaon,Pataudi,Other,Potato,3,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,3,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,3,2000,2300,2200
Haryana,Gurgaon,Pataudi,Other,Potato,3,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,3,1800,2200,2000
Haryana,Gurgaon,Pataudi,Other,Potato,4,1200,1800,1500
Haryana,Gurgaon,Pataudi,Other,Potato,4,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,5,1400,1600,1500
Haryana,Gurgaon,Pataudi,Other,Potato,5,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,5,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,5,1000,1200,1100
Haryana,Gurgaon,Pataudi,Other,Potato,6,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,7,1300,1600,1500
Haryana,Gurgaon,Pataudi,Other,Potato,9,1000,1800,1400
Haryana,Gurgaon,Pataudi,Other,Potato,12,900,1800,1500
Haryana,Gurgaon,Pataudi,Other,Potato,1,1200,1400,1300
Haryana,Gurgaon,Pataudi,Other,Potato,1,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,1,1800,2200,2000
Haryana,Gurgaon,Pataudi,Other,Potato,2,1400,1600,1500
Haryana,Gurgaon,Pataudi,Other,Potato,2,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,2,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,3,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,3,900,1200,1000
Haryana,Gurgaon,Pataudi,Other,Potato,4,2000,2200,2100
Haryana,Gurgaon,Pataudi,Other,Potato,5,1600,1800,1700
Haryana,Gurgaon,Pataudi,Other,Potato,7,800,900,850
Haryana,Gurgaon,Pataudi,Other,Potato,0,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,1,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,1,1800,2100,2000
Haryana,Gurgaon,Pataudi,Other,Potato,2,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,2,1000,1200,1100
Haryana,Gurgaon,Pataudi,Other,Potato,3,1400,1600,1500
Haryana,Gurgaon,Pataudi,Other,Potato,5,900,1100,1000
Haryana,Gurgaon,Pataudi,Other,Potato,5,800,900,850
Haryana,Gurgaon,Pataudi,Other,Potato,5,1800,2200,2000
Haryana,Gurgaon,Pataudi,Other,Potato,6,900,1100,1000
Haryana,Gurgaon,Pataudi,Other,Potato,6,1400,1600,1500
Haryana,Gurgaon,Pataudi,Other,Potato,8,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,8,1600,2200,2000
Haryana,Gurgaon,Pataudi,Other,Potato,9,1000,1300,1200
Haryana,Gurgaon,Pataudi,Other,Potato,1,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,2,900,1100,1000
Haryana,Gurgaon,Pataudi,Other,Potato,2,1000,1200,1100
Haryana,Gurgaon,Pataudi,Other,Potato,3,1200,1600,1500
Haryana,Gurgaon,Pataudi,Other,Potato,3,2000,2200,2100
Haryana,Gurgaon,Pataudi,Other,Potato,3,1400,1800,1500
Haryana,Gurgaon,Pataudi,Other,Potato,4,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,4,1200,1600,1400
Haryana,Gurgaon,Pataudi,Other,Potato,4,2000,2200,2100
Haryana,Gurgaon,Pataudi,Other,Potato,5,2000,2300,2200
Haryana,Gurgaon,Pataudi,Other,Potato,6,700,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,6,2200,2400,2300
Haryana,Gurgaon,Pataudi,Other,Potato,10,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,11,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,14,1200,2000,1800
Haryana,Gurgaon,Pataudi,Other,Potato,1,2000,2200,2100
Haryana,Gurgaon,Pataudi,Other,Potato,1,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,2,1400,1600,1500
Haryana,Gurgaon,Pataudi,Other,Potato,5,900,1200,1000
Haryana,Gurgaon,Pataudi,Other,Potato,6,1300,1600,1500
Haryana,Gurgaon,Pataudi,Other,Potato,6,1400,1600,1500
Haryana,Gurgaon,Pataudi,Other,Potato,7,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,7,1500,1800,1600
Haryana,Gurgaon,Pataudi,Other,Potato,15,700,1400,1200
Haryana,Gurgaon,Pataudi,Other,Potato,2,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,3,800,1000,900
Haryana,Gurgaon,Pataudi,Other,Potato,3,900,1000,950
Haryana,Gurgaon,Pataudi,Other,Potato,3,1300,1500,1400
Haryana,Gurgaon,Pataudi,Other,Potato,4,700,900,800
